selectionSort;from0to5;Length:50;20200
selectionSort;from0to5;Length:50;18500
selectionSort;from0to5;Length:50;18500
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;20100
selectionSort;from0to5;Length:50;20500
selectionSort;from0to5;Length:50;33900
selectionSort;from0to5;Length:50;19400
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18400
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;20200
selectionSort;from0to5;Length:50;18600
selectionSort;from0to5;Length:50;18400
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;26000
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;25100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18500
selectionSort;from0to5;Length:50;21100
selectionSort;from0to5;Length:50;18500
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18100
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;34600
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:50;18300
selectionSort;from0to5;Length:50;18200
selectionSort;from0to5;Length:100;76200
selectionSort;from0to5;Length:100;75900
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;72600
selectionSort;from0to5;Length:100;77100
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;72600
selectionSort;from0to5;Length:100;72600
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;72600
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;74100
selectionSort;from0to5;Length:100;79000
selectionSort;from0to5;Length:100;73500
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;76700
selectionSort;from0to5;Length:100;73300
selectionSort;from0to5;Length:100;73600
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;73500
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;73600
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;75600
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;77200
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;72700
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;72700
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;78700
selectionSort;from0to5;Length:100;72700
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;72700
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;72700
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;72700
selectionSort;from0to5;Length:100;73100
selectionSort;from0to5;Length:100;153400
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;72900
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;75800
selectionSort;from0to5;Length:100;77900
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;78900
selectionSort;from0to5;Length:100;73200
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73600
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73600
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73700
selectionSort;from0to5;Length:100;73600
selectionSort;from0to5;Length:100;73600
selectionSort;from0to5;Length:100;80200
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;73500
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;73400
selectionSort;from0to5;Length:100;76000
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;78600
selectionSort;from0to5;Length:100;72900
selectionSort;from0to5;Length:100;72900
selectionSort;from0to5;Length:100;72800
selectionSort;from0to5;Length:100;73000
selectionSort;from0to5;Length:100;72900
selectionSort;from0to5;Length:100;72900
selectionSort;from0to5;Length:150;161500
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;161400
selectionSort;from0to5;Length:150;161800
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;161600
selectionSort;from0to5;Length:150;169700
selectionSort;from0to5;Length:150;162800
selectionSort;from0to5;Length:150;167600
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;162400
selectionSort;from0to5;Length:150;164500
selectionSort;from0to5;Length:150;161500
selectionSort;from0to5;Length:150;166800
selectionSort;from0to5;Length:150;161600
selectionSort;from0to5;Length:150;161300
selectionSort;from0to5;Length:150;161400
selectionSort;from0to5;Length:150;169700
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;164500
selectionSort;from0to5;Length:150;162400
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;164200
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;166300
selectionSort;from0to5;Length:150;161800
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;161800
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;167000
selectionSort;from0to5;Length:150;161300
selectionSort;from0to5;Length:150;161500
selectionSort;from0to5;Length:150;161400
selectionSort;from0to5;Length:150;169700
selectionSort;from0to5;Length:150;162400
selectionSort;from0to5;Length:150;176300
selectionSort;from0to5;Length:150;162300
selectionSort;from0to5;Length:150;162400
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;167200
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;162300
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;164500
selectionSort;from0to5;Length:150;161600
selectionSort;from0to5;Length:150;165500
selectionSort;from0to5;Length:150;161900
selectionSort;from0to5;Length:150;161700
selectionSort;from0to5;Length:150;161900
selectionSort;from0to5;Length:150;170000
selectionSort;from0to5;Length:150;162800
selectionSort;from0to5;Length:150;167000
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;162300
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;162400
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;168700
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;163200
selectionSort;from0to5;Length:150;162800
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;170200
selectionSort;from0to5;Length:150;162200
selectionSort;from0to5;Length:150;163000
selectionSort;from0to5;Length:150;165700
selectionSort;from0to5;Length:150;165500
selectionSort;from0to5;Length:150;162900
selectionSort;from0to5;Length:150;164200
selectionSort;from0to5;Length:150;162500
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;167500
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;167300
selectionSort;from0to5;Length:150;162900
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;162600
selectionSort;from0to5;Length:150;163100
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;167700
selectionSort;from0to5;Length:150;162900
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;162700
selectionSort;from0to5;Length:150;165000
selectionSort;from0to5;Length:150;161800
selectionSort;from0to5;Length:150;165700
selectionSort;from0to5;Length:150;161400
selectionSort;from0to5;Length:150;161900
selectionSort;from0to5;Length:150;161800
selectionSort;from0to5;Length:200;279600
selectionSort;from0to5;Length:200;277000
selectionSort;from0to5;Length:200;272300
selectionSort;from0to5;Length:200;272200
selectionSort;from0to5;Length:200;272400
selectionSort;from0to5;Length:200;286800
selectionSort;from0to5;Length:200;273000
selectionSort;from0to5;Length:200;272600
selectionSort;from0to5;Length:200;281300
selectionSort;from0to5;Length:200;272000
selectionSort;from0to5;Length:200;272300
selectionSort;from0to5;Length:200;303400
selectionSort;from0to5;Length:200;285800
selectionSort;from0to5;Length:200;272800
selectionSort;from0to5;Length:200;272300
selectionSort;from0to5;Length:200;284400
selectionSort;from0to5;Length:200;272400
selectionSort;from0to5;Length:200;271800
selectionSort;from0to5;Length:200;271900
selectionSort;from0to5;Length:200;276500
selectionSort;from0to5;Length:200;272100
selectionSort;from0to5;Length:200;272900
selectionSort;from0to5;Length:200;273700
selectionSort;from0to5;Length:200;272300
selectionSort;from0to5;Length:200;272500
selectionSort;from0to5;Length:200;273000
selectionSort;from0to5;Length:200;275900
selectionSort;from0to5;Length:200;272400
selectionSort;from0to5;Length:200;272300
selectionSort;from0to5;Length:200;274200
selectionSort;from0to5;Length:200;272500
selectionSort;from0to5;Length:200;272500
selectionSort;from0to5;Length:200;277600
selectionSort;from0to5;Length:200;405600
selectionSort;from0to5;Length:200;272300
selectionSort;from0to5;Length:200;272100
selectionSort;from0to5;Length:200;278600
selectionSort;from0to5;Length:200;271900
selectionSort;from0to5;Length:200;271900
selectionSort;from0to5;Length:200;271900
selectionSort;from0to5;Length:200;275800
selectionSort;from0to5;Length:200;271900
